usp_category,usp_class,usp_drug,kegg_id
Ophthalmic Agents,Ophthalmic Anti-allergy Agents,lodoxamide,D04762
Ophthalmic Agents,Ophthalmic Anti-allergy Agents,nedocromil,D05129
Ophthalmic Agents,Ophthalmic Anti-allergy Agents,nedocromil,D00527
Ophthalmic Agents,Ophthalmic Anti-allergy Agents,nedocromil,D05130
Ophthalmic Agents,Ophthalmic Anti-allergy Agents,olopatadine,D08293
Ophthalmic Agents,Ophthalmic Anti-allergy Agents,olopatadine,D01192
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,apraclonidine,D07461
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,apraclonidine,D01008
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,brimonidine,D07540
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,brimonidine,D02076
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,dipivefrin,D02349
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,dipivefrin,D01017
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,betaxolol,D07526
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,betaxolol,D00598
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,carteolol,D07624
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,carteolol,D00599
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,levobunolol,D08115
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,levobunolol,D01025
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,metipranolol,D02374
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,metipranolol,D02081
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,timolol,D08600
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,timolol,D00378
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,timolol,D00603
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,acetazolamide,D00218
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,acetazolamide,D01196
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,brinzolamide,D00652
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,dorzolamide,D07871
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,dorzolamide,D00653
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,methazolamide,D00655
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,echothiophate,D02193
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,pilocarpine,D00525
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,pilocarpine,D02200
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,pilocarpine,D05478
Ophthalmic Agents,Ophthalmic Antiglaucoma Agents,pilocarpine,D08376
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,D00292
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,D00975
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,D01510
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,D01615
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,D01632
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,D01948
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,D02174
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,D02591
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,D02592
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,D07073
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,D07796
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,D07797
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,D07798
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,D07799
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,D07800
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,D07801
Ophthalmic Agents,Ophthalmic Anti-inflammatories,dexamethasone,D07802
Ophthalmic Agents,Ophthalmic Anti-inflammatories,difluprednate,D01266
Ophthalmic Agents,Ophthalmic Anti-inflammatories,fluocinolone,D01825
Ophthalmic Agents,Ophthalmic Anti-inflammatories,loteprednol,D08147
Ophthalmic Agents,Ophthalmic Anti-inflammatories,loteprednol,D01689
Ophthalmic Agents,Ophthalmic Anti-inflammatories,prednisolone,D00472
Ophthalmic Agents,Ophthalmic Anti-inflammatories,prednisolone,D00980
Ophthalmic Agents,Ophthalmic Anti-inflammatories,prednisolone,D00981
Ophthalmic Agents,Ophthalmic Anti-inflammatories,prednisolone,D00982
Ophthalmic Agents,Ophthalmic Anti-inflammatories,prednisolone,D01239
Ophthalmic Agents,Ophthalmic Anti-inflammatories,prednisolone,D01998
Ophthalmic Agents,Ophthalmic Anti-inflammatories,prednisolone,D02156
Ophthalmic Agents,Ophthalmic Anti-inflammatories,prednisolone,D03301
Ophthalmic Agents,Ophthalmic Anti-inflammatories,prednisolone,D08412
Ophthalmic Agents,Ophthalmic Anti-inflammatories,prednisolone,D08413
Ophthalmic Agents,Ophthalmic Anti-inflammatories,prednisolone,D08414
Ophthalmic Agents,Ophthalmic Anti-inflammatories,prednisolone,D08415
Ophthalmic Agents,Ophthalmic Anti-inflammatories,rimexolone,D05729
Ophthalmic Agents,Ophthalmic Anti-inflammatories,bromfenac,D07541
Ophthalmic Agents,Ophthalmic Anti-inflammatories,bromfenac,D03163
Ophthalmic Agents,Ophthalmic Anti-inflammatories,diclofenac,D07816
Ophthalmic Agents,Ophthalmic Anti-inflammatories,diclofenac,D00903
Ophthalmic Agents,Ophthalmic Anti-inflammatories,diclofenac,D00904
Ophthalmic Agents,Ophthalmic Anti-inflammatories,diclofenac,D07817
Ophthalmic Agents,Ophthalmic Anti-inflammatories,diclofenac,D07818
Ophthalmic Agents,Ophthalmic Anti-inflammatories,diclofenac,D07819
Ophthalmic Agents,Ophthalmic Anti-inflammatories,flurbiprofen,D00330
Ophthalmic Agents,Ophthalmic Anti-inflammatories,flurbiprofen,D01475
Ophthalmic Agents,Ophthalmic Anti-inflammatories,flurbiprofen,D02290
Ophthalmic Agents,Ophthalmic Anti-inflammatories,flurbiprofen,D10254
Ophthalmic Agents,Ophthalmic Anti-inflammatories,ketorolac,D08104
Ophthalmic Agents,Ophthalmic Anti-inflammatories,ketorolac,D00813
Ophthalmic Agents,Ophthalmic Anti-inflammatories,nepafenac,D05143
Ophthalmic Agents,Ophthalmic Prostaglandin and Prostamide Analogs,bimatoprost,D02724
Ophthalmic Agents,Ophthalmic Prostaglandin and Prostamide Analogs,latanoprost,D00356
Ophthalmic Agents,Ophthalmic Prostaglandin and Prostamide Analogs,tafluprost,D06274
Ophthalmic Agents,Ophthalmic Prostaglandin and Prostamide Analogs,travoprost,D01964
Ophthalmic Agents,"Ophthalmic Agents, Other",hydroxypropyl cellulose,D04478
Ophthalmic Agents,"Ophthalmic Agents, Other",naphazoline,D08253
Ophthalmic Agents,"Ophthalmic Agents, Other",naphazoline,D00743
Ophthalmic Agents,"Ophthalmic Agents, Other",naphazoline,D01021
Ophthalmic Agents,"Ophthalmic Agents, Other",cyclosporine,D00184
Respiratory Tract/Pulmonary Agents,Antihistamines,azelastine,D07483
Respiratory Tract/Pulmonary Agents,Antihistamines,azelastine,D00659
Respiratory Tract/Pulmonary Agents,Antihistamines,cetirizine,D07662
Respiratory Tract/Pulmonary Agents,Antihistamines,cetirizine,D00664
Respiratory Tract/Pulmonary Agents,Antihistamines,desloratadine,D03693
Respiratory Tract/Pulmonary Agents,Antihistamines,levocetirizine,D07402
Respiratory Tract/Pulmonary Agents,Antihistamines,levocetirizine,D08118
Respiratory Tract/Pulmonary Agents,Antihistamines,olopatadine,D08293
Respiratory Tract/Pulmonary Agents,Antihistamines,olopatadine,D01192
Respiratory Tract/Pulmonary Agents,Antihistamines,carbinoxamine,D07617
Respiratory Tract/Pulmonary Agents,Antihistamines,carbinoxamine,D01336
Respiratory Tract/Pulmonary Agents,Antihistamines,carbinoxamine,D09808
Respiratory Tract/Pulmonary Agents,Antihistamines,clemastine,D03535
Respiratory Tract/Pulmonary Agents,Antihistamines,clemastine,D00666
Respiratory Tract/Pulmonary Agents,Antihistamines,cyproheptadine,D07765
Respiratory Tract/Pulmonary Agents,Antihistamines,cyproheptadine,D02234
Respiratory Tract/Pulmonary Agents,Antihistamines,diphenhydramine,D00300
Respiratory Tract/Pulmonary Agents,Antihistamines,diphenhydramine,D00669
Respiratory Tract/Pulmonary Agents,Antihistamines,diphenhydramine,D02419
Respiratory Tract/Pulmonary Agents,Antihistamines,diphenhydramine,D03285
Respiratory Tract/Pulmonary Agents,Antihistamines,diphenhydramine,D03360
Respiratory Tract/Pulmonary Agents,Antihistamines,diphenhydramine,D03854
Respiratory Tract/Pulmonary Agents,Antihistamines,hydroxyzine,D08054
Respiratory Tract/Pulmonary Agents,Antihistamines,hydroxyzine,D00672
Respiratory Tract/Pulmonary Agents,Antihistamines,hydroxyzine,D01096
Respiratory Tract/Pulmonary Agents,Antihistamines,promethazine,D00494
Respiratory Tract/Pulmonary Agents,Antihistamines,promethazine,D00480
Respiratory Tract/Pulmonary Agents,Antihistamines,promethazine,D01242
Respiratory Tract/Pulmonary Agents,Antihistamines,promethazine,D03290
Respiratory Tract/Pulmonary Agents,Antihistamines,promethazine,D08432
Respiratory Tract/Pulmonary Agents,Antihistamines,promethazine,D08768
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",beclomethasone,D00689
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",budesonide,D00246
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",ciclesonide,D01703
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",flunisolide,D00324
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",flunisolide,D04214
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",fluticasone,D07981
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",fluticasone,D01708
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",fluticasone,D06315
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",mometasone,D08227
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",mometasone,D00690
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",mometasone,D03325
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",triamcinolone,D00385
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",triamcinolone,D00983
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",triamcinolone,D00984
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",triamcinolone,D00985
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",triamcinolone,D06216
Respiratory Tract/Pulmonary Agents,Antileukotrienes,montelukast,D08229
Respiratory Tract/Pulmonary Agents,Antileukotrienes,montelukast,D00529
Respiratory Tract/Pulmonary Agents,Antileukotrienes,zafirlukast,D00411
Respiratory Tract/Pulmonary Agents,Antileukotrienes,zileuton,D00414
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Anticholinergic",aclidinium,D08837
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Anticholinergic",ipratropium,D02212
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Anticholinergic",tiotropium,D01929
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",albuterol,D02147
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",albuterol,D00683
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",arformoterol,D07463
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",arformoterol,D02981
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",ephedrine,D00124
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",ephedrine,D01386
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",ephedrine,D04018
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",epinephrine,D00095
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",epinephrine,D00996
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",epinephrine,D02149
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",formoterol,D07990
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",formoterol,D01373
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",formoterol,D05277
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",indacaterol,D09318
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",indacaterol,D09319
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",levalbuterol,D02281
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",levalbuterol,D04701
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",levalbuterol,D04703
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",metaproterenol,D08300
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",metaproterenol,D04954
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",metaproterenol,D00685
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",salmeterol,D05792
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",salmeterol,D00687
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",terbutaline,D08570
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",terbutaline,D00688
Respiratory Tract/Pulmonary Agents,Cystic Fibrosis Agents,ivacaftor,D09916
Respiratory Tract/Pulmonary Agents,Cystic Fibrosis Agents,tobramycin dry-powder inhaler,D00063
Respiratory Tract/Pulmonary Agents,Cystic Fibrosis Agents,tobramycin dry-powder inhaler,D02542
Respiratory Tract/Pulmonary Agents,Mast Cell Stabilizers,cromolyn,D00526
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",aminophylline,D00227
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",aminophylline,D05429
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",dyphylline,D00691
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,D00371
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,D01712
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,D06103
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,D06104
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",theophylline,D09806
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",roflumilast,D05744
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,ambrisentan,D07077
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,bosentan,D07538
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,bosentan,D01227
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,macitentan,D10135
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,sildenafil,D08514
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,sildenafil,D02229
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,tadalafil,D02008
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,epoprostenol,D00106
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,epoprostenol,D01337
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,iloprost,D02721
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,iloprost,D08065
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,treprostinil,D06213
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,treprostinil,D08628
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,riociguat,D09572
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",acetylcysteine,D00221
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",acetylcysteine,D07554
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",budesonide/formoterol fumarate,D09595
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",fluticasone furoate/vilanterol trifenatate,D10501
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",fluticasone propionate/salmeterol,D08699
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",tetrahydrozoline,D08578
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",tetrahydrozoline,D00756
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",tetrahydrozoline,D01023
Sleep Disorder Agents,GABA Receptor Modulators,flurazepam,D00329
Sleep Disorder Agents,GABA Receptor Modulators,flurazepam,D00695
Sleep Disorder Agents,GABA Receptor Modulators,flurazepam,D01408
Sleep Disorder Agents,GABA Receptor Modulators,temazepam,D00370
Sleep Disorder Agents,GABA Receptor Modulators,eszopiclone,D02624
Sleep Disorder Agents,GABA Receptor Modulators,zaleplon,D00530
Sleep Disorder Agents,GABA Receptor Modulators,zolpidem,D08690
Sleep Disorder Agents,GABA Receptor Modulators,zolpidem,D00706
Sleep Disorder Agents,"Sleep Disorders, Other",armodafinil,D03215
Sleep Disorder Agents,"Sleep Disorders, Other",doxepin,D07875
Sleep Disorder Agents,"Sleep Disorders, Other",doxepin,D00814
Sleep Disorder Agents,"Sleep Disorders, Other",modafinil,D01832
Sleep Disorder Agents,"Sleep Disorders, Other",ramelteon,D02689
Sleep Disorder Agents,"Sleep Disorders, Other",sodium oxybate,D05866
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,deferasirox,D03669
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,deferiprone,D07416
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,penicillamine,D00496
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,penicillamine,D08330
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,sodium polystyrene sulfonate,D03263
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,succimer,D00572
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,tolvaptan,D01213
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,trientine,D00736
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,ammonium,D01139
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,ammonium,D02919
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,ammonium,D02921
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,ammonium,D08853
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,carglumic acid,D07130
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,chromic,D03479
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,chromic,D03480
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,chromic,D03481
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,chromic,D03482
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,fluoride,D00943
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,fluoride,D01502
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,fluoride,D05860
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,fluoride,D05919
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,D03242
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,D04833
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,D02026
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,D01446
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,D04834
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,D03265
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,D04835
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,D00731
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,D01167
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,D04836
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,D00827
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,D04839
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,D01108
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,D02189
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,magnesium,D03271
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,manganese,D04852
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,manganese,D04853
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,manganese,D04854
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,D01154
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,D02077
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,D02038
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,D02060
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,D05578
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,D01298
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,D02050
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,D02403
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium,D05582
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,potassium citrate and sodium citrate,D05624
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,selenium,D05815
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,sodium,D01779
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,sodium,D01203
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,sodium,D05283
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,sodium,D01780
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,sodium,D02056
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,sodium,D05352
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,sodium,D02183
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,sodium,D05859
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,sodium,D04400
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,sodium,D05869
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,sodium,D06389
